## [BeGaze]
## Converted from:	C:\dat\projects\gazeMapper\example_recordings\1_screen\begaze expt\dee-[ca73753a-291a-476c-9a91-bc41248a0c36]\dee-2-recording.idf
## Date:	04.11.2024 13:52:04
## Version:	BeGaze 3.7.59
## IDF Version:	10
## Sample Rate:	60
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	3269
## Reversed:	none
## [Run]
## Subject:	dee
## Description:	Run1
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, DIAMETER, POR, EYEPOSITION, GAZEVECTOR, FRAMECOUNTER
##
Time	Type	Trial	L Dia X [px]	L Dia Y [px]	L Pupil Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Pupil Diameter [mm]	B POR X [px]	B POR Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
2083912766	SMP	1	74.0000	60.0000	3.4000	70.0000	58.0000	3.2400	537.1600	356.5800	537.1600	356.5800	537.1600	356.5800	30.2800	-2.1560	-26.5760	-28.6090	-0.9570	-27.6160	0.0730	-0.0256	0.9970	0.1068	-0.0841	0.9907	00:00:08:17	
2083929431	SMP	1	74.0000	58.0000	3.4000	70.0000	54.0000	3.2200	538.0600	356.1400	538.0600	356.1400	538.0600	356.1400	30.2800	-2.1560	-26.5760	-28.6090	-0.9570	-27.6160	0.0717	-0.0255	0.9971	0.1065	-0.0834	0.9908	00:00:08:17	
2083946147	SMP	1	74.0000	60.0000	3.4000	70.0000	58.0000	3.2400	538.5200	354.8400	538.5200	354.8400	538.5200	354.8400	30.2800	-2.1560	-26.5760	-28.6090	-0.9570	-27.6160	0.0711	-0.0249	0.9972	0.1063	-0.0819	0.9910	00:00:08:17	
2083962770	SMP	1	73.0000	58.0000	3.3800	70.0000	54.0000	3.2000	538.3800	354.7400	538.3800	354.7400	538.3800	354.7400	30.2800	-2.1560	-26.5760	-28.6090	-0.9570	-27.6160	0.0712	-0.0244	0.9972	0.1065	-0.0822	0.9909	00:00:08:18	
2083979500	SMP	1	74.0000	58.0000	3.4000	70.0000	54.0000	3.2200	538.9800	354.9200	538.9800	354.9200	538.9800	354.9200	30.2800	-2.1560	-26.5760	-28.6090	-0.9570	-27.6160	0.0709	-0.0251	0.9972	0.1057	-0.0818	0.9910	00:00:08:18	
2083996049	SMP	1	74.0000	58.0000	3.4000	70.0000	54.0000	3.2200	539.2300	354.7900	539.2300	354.7900	539.2300	354.7900	30.2800	-2.1560	-26.5760	-28.6090	-0.9580	-27.6160	0.0708	-0.0251	0.9972	0.1054	-0.0817	0.9911	00:00:08:19	
2084012787	SMP	1	73.0000	58.0000	3.3800	70.0000	54.0000	3.2000	540.0600	355.5800	540.0600	355.5800	540.0600	355.5800	30.2800	-2.1560	-26.5760	-28.6090	-0.9580	-27.6160	0.0698	-0.0254	0.9972	0.1051	-0.0827	0.9910	00:00:08:19	
2084029361	SMP	1	73.0000	58.0000	3.4000	70.0000	54.0000	3.2200	539.4500	355.0200	539.4500	355.0200	539.4500	355.0200	30.2800	-2.1560	-26.5760	-28.6090	-0.9580	-27.6160	0.0705	-0.0253	0.9972	0.1054	-0.0818	0.9911	00:00:08:19	
2084045925	SMP	1	73.0000	58.0000	3.4000	70.0000	54.0000	3.2200	539.3900	354.9900	539.3900	354.9900	539.3900	354.9900	30.2800	-2.1560	-26.5760	-28.6100	-0.9580	-27.6160	0.0703	-0.0250	0.9972	0.1057	-0.0821	0.9910	00:00:08:20	
2084062631	SMP	1	74.0000	59.0000	3.4000	70.0000	56.0000	3.2400	539.8200	354.1800	539.8200	354.1800	539.8200	354.1800	30.2800	-2.1550	-26.5760	-28.6100	-0.9580	-27.6160	0.0710	-0.0246	0.9972	0.1043	-0.0811	0.9912	00:00:08:20	
2084079259	SMP	1	74.0000	59.0000	3.4000	70.0000	56.0000	3.2400	539.7700	353.8500	539.7700	353.8500	539.7700	353.8500	30.2800	-2.1550	-26.5760	-28.6100	-0.9580	-27.6160	0.0702	-0.0250	0.9972	0.1051	-0.0801	0.9912	00:00:08:21	
2084095879	SMP	1	74.0000	58.0000	3.4000	70.0000	54.0000	3.2200	539.4000	353.0500	539.4000	353.0500	539.4000	353.0500	30.2800	-2.1550	-26.5760	-28.6100	-0.9580	-27.6160	0.0706	-0.0239	0.9972	0.1053	-0.0800	0.9912	00:00:08:21	
2084112646	SMP	1	74.0000	59.0000	3.4000	70.0000	56.0000	3.2200	538.6100	352.5800	538.6100	352.5800	538.6100	352.5800	30.2800	-2.1550	-26.5760	-28.6100	-0.9580	-27.6160	0.0713	-0.0241	0.9972	0.1059	-0.0789	0.9912	00:00:08:21	
2084129165	SMP	1	74.0000	59.0000	3.4000	70.0000	56.0000	3.2400	538.5600	353.1100	538.5600	353.1100	538.5600	353.1100	30.2800	-2.1550	-26.5760	-28.6100	-0.9590	-27.6160	0.0711	-0.0232	0.9972	0.1062	-0.0807	0.9911	00:00:08:22	
2084145900	SMP	1	74.0000	59.0000	3.4000	70.0000	56.0000	3.2200	539.4100	352.7900	539.4100	352.7900	539.4100	352.7900	30.2800	-2.1550	-26.5760	-28.6100	-0.9590	-27.6160	0.0699	-0.0238	0.9973	0.1060	-0.0795	0.9912	00:00:08:22	
2084162414	SMP	1	74.0000	59.0000	3.4000	70.0000	56.0000	3.2400	539.7900	353.7300	539.7900	353.7300	539.7900	353.7300	30.2800	-2.1550	-26.5760	-28.6100	-0.9590	-27.6160	0.0705	-0.0241	0.9972	0.1048	-0.0809	0.9912	00:00:08:23	
2084179071	SMP	1	75.0000	59.0000	3.4000	72.0000	56.0000	3.2800	540.1300	353.3200	540.1300	353.3200	540.1300	353.3200	30.2800	-2.1550	-26.5760	-28.6100	-0.9590	-27.6160	0.0706	-0.0239	0.9972	0.1041	-0.0804	0.9913	00:00:08:23	
2084195762	SMP	1	74.0000	59.0000	3.4200	70.0000	56.0000	3.2800	539.9400	353.8300	539.9400	353.8300	539.9400	353.8300	30.2800	-2.1550	-26.5760	-28.6100	-0.9590	-27.6160	0.0704	-0.0241	0.9972	0.1047	-0.0810	0.9912	00:00:08:23	
2084212391	SMP	1	75.0000	59.0000	3.4200	72.0000	56.0000	3.2600	541.4900	353.6500	541.4900	353.6500	541.4900	353.6500	30.2800	-2.1550	-26.5770	-28.6100	-0.9590	-27.6160	0.0703	-0.0242	0.9972	0.1021	-0.0807	0.9915	00:00:09:00	
2084229058	SMP	1	75.0000	60.0000	3.4200	72.0000	58.0000	3.3000	540.3700	352.9500	540.3700	352.9500	540.3700	352.9500	30.2800	-2.1550	-26.5770	-28.6110	-0.9590	-27.6160	0.0702	-0.0242	0.9972	0.1041	-0.0795	0.9914	00:00:09:01	
2084245635	SMP	1	75.0000	59.0000	3.4200	72.0000	56.0000	3.2800	539.5000	351.8200	539.5000	351.8200	539.5000	351.8200	30.2800	-2.1550	-26.5770	-28.6110	-0.9590	-27.6160	0.0711	-0.0224	0.9972	0.1047	-0.0794	0.9913	00:00:09:01	
2084262247	SMP	1	75.0000	59.0000	3.4200	72.0000	56.0000	3.3000	539.8500	352.2400	539.8500	352.2400	539.8500	352.2400	30.2800	-2.1550	-26.5770	-28.6110	-0.9600	-27.6160	0.0711	-0.0229	0.9972	0.1041	-0.0796	0.9914	00:00:09:01	
2084278905	SMP	1	75.0000	59.0000	3.4400	72.0000	56.0000	3.2800	540.2800	352.6000	540.2800	352.6000	540.2800	352.6000	30.2800	-2.1550	-26.5770	-28.6110	-0.9600	-27.6160	0.0701	-0.0232	0.9973	0.1043	-0.0799	0.9913	00:00:09:02	
2084295587	SMP	1	75.0000	59.0000	3.4400	72.0000	56.0000	3.3000	539.6500	351.8100	539.6500	351.8100	539.6500	351.8100	30.2800	-2.1540	-26.5770	-28.6110	-0.9600	-27.6160	0.0706	-0.0220	0.9973	0.1048	-0.0797	0.9913	00:00:09:02	
2084312137	SMP	1	75.0000	59.0000	3.4400	72.0000	56.0000	3.3200	539.3200	350.9100	539.3200	350.9100	539.3200	350.9100	30.2800	-2.1540	-26.5770	-28.6110	-0.9600	-27.6160	0.0709	-0.0221	0.9972	0.1051	-0.0781	0.9914	00:00:09:02	
2084328758	SMP	1	75.0000	60.0000	3.4600	72.0000	56.0000	3.3000	538.7900	350.1200	538.7900	350.1200	538.7900	350.1200	30.2800	-2.1540	-26.5770	-28.6110	-0.9600	-27.6160	0.0722	-0.0215	0.9972	0.1047	-0.0774	0.9915	00:00:09:03	
2084345402	SMP	1	75.0000	60.0000	3.4800	72.0000	56.0000	3.3200	538.3700	349.8200	538.3700	349.8200	538.3700	349.8200	30.2800	-2.1540	-26.5770	-28.6110	-0.9600	-27.6160	0.0724	-0.0211	0.9972	0.1051	-0.0773	0.9915	00:00:09:03	
2084362014	SMP	1	75.0000	60.0000	3.5000	72.0000	56.0000	3.3400	538.6200	349.1900	538.6200	349.1900	538.6200	349.1900	30.2800	-2.1540	-26.5770	-28.6110	-0.9600	-27.6160	0.0719	-0.0211	0.9972	0.1053	-0.0763	0.9915	00:00:09:04	
2084378637	SMP	1	76.0000	60.0000	3.5200	72.0000	56.0000	3.3400	539.6400	349.6900	539.6400	349.6900	539.6400	349.6900	30.2800	-2.1540	-26.5770	-28.6120	-0.9600	-27.6160	0.0706	-0.0212	0.9973	0.1048	-0.0770	0.9915	00:00:09:04	
2084395254	SMP	1	74.0000	60.0000	3.4200	72.0000	58.0000	3.2800	591.9800	355.2200	591.9800	355.2200	591.9800	355.2200	30.2800	-2.1540	-26.5770	-28.6120	-0.9600	-27.6160	0.0284	-0.0249	0.9993	0.0592	-0.0830	0.9948	00:00:09:05	
2084411921	SMP	1	78.0000	61.0000	3.5600	74.0000	58.0000	3.3400	652.9600	354.0800	652.9600	354.0800	652.9600	354.0800	30.2800	-2.1540	-26.5770	-28.6120	-0.9600	-27.6160	-0.0270	-0.0265	0.9993	0.0116	-0.0796	0.9968	00:00:09:05	
2084428500	SMP	1	78.0000	61.0000	3.5400	74.0000	58.0000	3.3400	652.5200	355.3400	652.5200	355.3400	652.5200	355.3400	30.2800	-2.1540	-26.5770	-28.6120	-0.9600	-27.6170	-0.0262	-0.0270	0.9993	0.0115	-0.0812	0.9966	00:00:09:05	
2084445274	SMP	1	78.0000	61.0000	3.5600	74.0000	58.0000	3.3200	653.9800	355.0500	653.9800	355.0500	653.9800	355.0500	30.2800	-2.1540	-26.5770	-28.6120	-0.9600	-27.6170	-0.0277	-0.0268	0.9993	0.0105	-0.0808	0.9967	00:00:09:06	
2084461976	SMP	1	78.0000	61.0000	3.5800	74.0000	58.0000	3.3600	653.4200	354.4800	653.4200	354.4800	653.4200	354.4800	30.2800	-2.1540	-26.5770	-28.6120	-0.9600	-27.6170	-0.0278	-0.0263	0.9993	0.0116	-0.0805	0.9967	00:00:09:06	
2084478544	SMP	1	78.0000	61.0000	3.5800	74.0000	58.0000	3.3600	653.6300	353.0100	653.6300	353.0100	653.6300	353.0100	30.2790	-2.1540	-26.5770	-28.6120	-0.9600	-27.6170	-0.0270	-0.0248	0.9993	0.0104	-0.0795	0.9968	00:00:09:06	
2084495131	SMP	1	78.0000	61.0000	3.5800	74.0000	58.0000	3.3800	653.5300	353.2300	653.5300	353.2300	653.5300	353.2300	30.2790	-2.1540	-26.5770	-28.6120	-0.9600	-27.6170	-0.0278	-0.0255	0.9993	0.0114	-0.0791	0.9968	00:00:09:07	
2084511793	SMP	1	78.0000	62.0000	3.6000	74.0000	58.0000	3.3800	653.3300	352.8500	653.3300	352.8500	653.3300	352.8500	30.2790	-2.1540	-26.5770	-28.6120	-0.9610	-27.6170	-0.0271	-0.0261	0.9993	0.0110	-0.0778	0.9969	00:00:09:07	
2084528413	SMP	1	79.0000	62.0000	3.6200	74.0000	58.0000	3.4000	653.8400	351.6600	653.8400	351.6600	653.8400	351.6600	30.2790	-2.1540	-26.5760	-28.6120	-0.9610	-27.6170	-0.0268	-0.0246	0.9993	0.0099	-0.0774	0.9970	00:00:09:07	
2084545042	SMP	1	79.0000	62.0000	3.6200	74.0000	58.0000	3.4000	653.4100	353.6800	653.4100	353.6800	653.4100	353.6800	30.2790	-2.1540	-26.5760	-28.6120	-0.9610	-27.6170	-0.0264	-0.0260	0.9993	0.0102	-0.0794	0.9968	00:00:09:07	
2084561658	SMP	1	79.0000	62.0000	3.6200	74.0000	58.0000	3.4200	652.5700	352.5200	652.5700	352.5200	652.5700	352.5200	30.2790	-2.1550	-26.5760	-28.6120	-0.9610	-27.6170	-0.0265	-0.0254	0.9993	0.0117	-0.0781	0.9969	00:00:09:08	
2084578366	SMP	1	79.0000	62.0000	3.6400	74.0000	58.0000	3.4000	652.6700	352.3800	652.6700	352.3800	652.6700	352.3800	30.2790	-2.1550	-26.5760	-28.6120	-0.9610	-27.6170	-0.0257	-0.0251	0.9994	0.0108	-0.0781	0.9969	00:00:09:08	
2084595027	SMP	1	79.0000	62.0000	3.6400	74.0000	58.0000	3.4000	652.2200	353.3600	652.2200	353.3600	652.2200	353.3600	30.2790	-2.1550	-26.5760	-28.6120	-0.9610	-27.6170	-0.0256	-0.0261	0.9993	0.0114	-0.0787	0.9968	00:00:09:09	
2084611769	SMP	1	79.0000	62.0000	3.6400	74.0000	58.0000	3.4200	652.3600	351.8800	652.3600	351.8800	652.3600	351.8800	30.2790	-2.1550	-26.5760	-28.6120	-0.9610	-27.6170	-0.0267	-0.0247	0.9993	0.0123	-0.0777	0.9969	00:00:09:09	
2084628363	SMP	1	79.0000	62.0000	3.6400	74.0000	58.0000	3.4200	652.4400	352.6600	652.4400	352.6600	652.4400	352.6600	30.2790	-2.1550	-26.5760	-28.6120	-0.9610	-27.6170	-0.0263	-0.0253	0.9993	0.0118	-0.0784	0.9969	00:00:09:10	
2084645011	SMP	1	79.0000	62.0000	3.6400	74.0000	58.0000	3.4000	652.5600	352.7100	652.5600	352.7100	652.5600	352.7100	30.2790	-2.1550	-26.5760	-28.6120	-0.9610	-27.6170	-0.0259	-0.0256	0.9993	0.0112	-0.0781	0.9969	00:00:09:10	
2084661532	SMP	1	79.0000	62.0000	3.6400	74.0000	58.0000	3.4200	652.7100	352.6800	652.7100	352.6800	652.7100	352.6800	30.2790	-2.1550	-26.5760	-28.6120	-0.9610	-27.6170	-0.0254	-0.0252	0.9994	0.0104	-0.0785	0.9969	00:00:09:11	
2084678242	SMP	1	79.0000	62.0000	3.6000	74.0000	58.0000	3.4200	653.2700	352.9800	653.2700	352.9800	653.2700	352.9800	30.2790	-2.1550	-26.5750	-28.6120	-0.9620	-27.6170	-0.0262	-0.0258	0.9993	0.0102	-0.0784	0.9969	00:00:09:11	
2084694771	SMP	1	80.0000	62.0000	3.6400	76.0000	58.0000	3.4200	655.7900	352.6200	655.7900	352.6200	655.7900	352.6200	30.2790	-2.1550	-26.5750	-28.6120	-0.9620	-27.6170	-0.0277	-0.0263	0.9993	0.0075	-0.0772	0.9970	00:00:09:12	
2084711496	SMP	1	80.0000	62.0000	3.6400	76.0000	58.0000	3.4200	658.5100	353.3900	658.5100	353.3900	658.5100	353.3900	30.2790	-2.1550	-26.5750	-28.6120	-0.9620	-27.6170	-0.0307	-0.0260	0.9992	0.0059	-0.0789	0.9969	00:00:09:12	
2084728124	SMP	1	80.0000	62.0000	3.6200	76.0000	58.0000	3.4200	658.0200	354.1600	658.0200	354.1600	658.0200	354.1600	30.2790	-2.1550	-26.5750	-28.6120	-0.9620	-27.6180	-0.0301	-0.0274	0.9992	0.0061	-0.0787	0.9969	00:00:09:12	
2084744650	SMP	1	80.0000	62.0000	3.6400	76.0000	58.0000	3.4400	658.0100	353.4900	658.0100	353.4900	658.0100	353.4900	30.2790	-2.1550	-26.5750	-28.6120	-0.9620	-27.6180	-0.0304	-0.0262	0.9992	0.0065	-0.0788	0.9969	00:00:09:13	
2084761488	SMP	1	80.0000	62.0000	3.6400	76.0000	58.0000	3.4200	658.7500	353.8100	658.7500	353.8100	658.7500	353.8100	30.2790	-2.1550	-26.5750	-28.6120	-0.9620	-27.6180	-0.0308	-0.0269	0.9992	0.0056	-0.0787	0.9969	00:00:09:13	
2084778046	SMP	1	80.0000	62.0000	3.6400	76.0000	58.0000	3.4400	658.3400	353.8100	658.3400	353.8100	658.3400	353.8100	30.2790	-2.1550	-26.5750	-28.6120	-0.9620	-27.6180	-0.0308	-0.0261	0.9992	0.0063	-0.0795	0.9968	00:00:09:14	
2084794758	SMP	1	80.0000	62.0000	3.6400	76.0000	58.0000	3.4200	657.5400	353.8000	657.5400	353.8000	657.5400	353.8000	30.2790	-2.1550	-26.5740	-28.6120	-0.9620	-27.6180	-0.0300	-0.0266	0.9992	0.0069	-0.0790	0.9969	00:00:09:14	
2084811247	SMP	1	80.0000	62.0000	3.6200	76.0000	58.0000	3.4200	658.7400	352.9000	658.7400	352.9000	658.7400	352.9000	30.2790	-2.1550	-26.5740	-28.6120	-0.9620	-27.6180	-0.0301	-0.0269	0.9992	0.0050	-0.0771	0.9970	00:00:09:14	
2084827877	SMP	1	80.0000	62.0000	3.6400	76.0000	58.0000	3.4400	658.5600	354.0500	658.5600	354.0500	658.5600	354.0500	30.2790	-2.1550	-26.5740	-28.6120	-0.9620	-27.6180	-0.0307	-0.0266	0.9992	0.0058	-0.0794	0.9968	00:00:09:15	
2084844622	SMP	1	80.0000	62.0000	3.6200	76.0000	58.0000	3.4200	658.2600	353.7500	658.2600	353.7500	658.2600	353.7500	30.2790	-2.1550	-26.5740	-28.6120	-0.9620	-27.6180	-0.0298	-0.0268	0.9992	0.0055	-0.0787	0.9969	00:00:09:15	
2084861124	SMP	1	80.0000	62.0000	3.6400	76.0000	58.0000	3.4400	658.8600	354.0000	658.8600	354.0000	658.8600	354.0000	30.2790	-2.1550	-26.5740	-28.6120	-0.9620	-27.6190	-0.0307	-0.0273	0.9992	0.0053	-0.0786	0.9969	00:00:09:16	
2084877887	SMP	1	79.0000	62.0000	3.6000	76.0000	58.0000	3.4200	657.5300	352.8800	657.5300	352.8800	657.5300	352.8800	30.2790	-2.1550	-26.5740	-28.6120	-0.9620	-27.6190	-0.0293	-0.0255	0.9993	0.0061	-0.0785	0.9969	00:00:09:16	
2084894367	SMP	1	79.0000	62.0000	3.6200	76.0000	58.0000	3.4200	657.6300	353.1400	657.6300	353.1400	657.6300	353.1400	30.2790	-2.1550	-26.5740	-28.6120	-0.9620	-27.6190	-0.0300	-0.0271	0.9992	0.0066	-0.0774	0.9970	00:00:09:16	
2084911001	SMP	1	79.0000	62.0000	3.6200	76.0000	58.0000	3.4200	657.8400	354.1500	657.8400	354.1500	657.8400	354.1500	30.2790	-2.1550	-26.5740	-28.6120	-0.9620	-27.6190	-0.0300	-0.0276	0.9992	0.0064	-0.0785	0.9969	00:00:09:17	
2084927780	SMP	1	79.0000	62.0000	3.6000	76.0000	58.0000	3.4200	658.1300	353.5100	658.1300	353.5100	658.1300	353.5100	30.2790	-2.1550	-26.5730	-28.6120	-0.9620	-27.6190	-0.0296	-0.0263	0.9992	0.0054	-0.0788	0.9969	00:00:09:17	
2084944373	SMP	1	79.0000	62.0000	3.6000	74.0000	58.0000	3.4200	657.7800	353.3300	657.7800	353.3300	657.7800	353.3300	30.2790	-2.1550	-26.5730	-28.6120	-0.9620	-27.6190	-0.0296	-0.0265	0.9992	0.0060	-0.0783	0.9969	00:00:09:18	
2084961029	SMP	1	78.0000	62.0000	3.6000	74.0000	58.0000	3.4000	658.8800	354.0400	658.8800	354.0400	658.8800	354.0400	30.2790	-2.1560	-26.5730	-28.6120	-0.9620	-27.6190	-0.0307	-0.0274	0.9992	0.0053	-0.0786	0.9969	00:00:09:18	
2084977656	SMP	1	78.0000	62.0000	3.6000	74.0000	58.0000	3.4000	659.2600	353.9300	659.2600	353.9300	659.2600	353.9300	30.2790	-2.1560	-26.5730	-28.6120	-0.9620	-27.6190	-0.0312	-0.0265	0.9992	0.0051	-0.0793	0.9968	00:00:09:18	
2084994377	SMP	1	79.0000	62.0000	3.6000	76.0000	58.0000	3.4000	658.7600	354.6600	658.7600	354.6600	658.7600	354.6600	30.2790	-2.1560	-26.5730	-28.6120	-0.9620	-27.6200	-0.0309	-0.0278	0.9991	0.0057	-0.0792	0.9968	00:00:09:19	
2085010896	SMP	1	78.0000	62.0000	3.6000	74.0000	58.0000	3.4000	658.3200	353.9800	658.3200	353.9800	658.3200	353.9800	30.2790	-2.1560	-26.5720	-28.6120	-0.9620	-27.6200	-0.0303	-0.0279	0.9992	0.0058	-0.0780	0.9969	00:00:09:19	
2085027577	SMP	1	78.0000	62.0000	3.6200	74.0000	58.0000	3.4200	658.4900	354.7700	658.4900	354.7700	658.4900	354.7700	30.2790	-2.1560	-26.5720	-28.6130	-0.9630	-27.6200	-0.0305	-0.0278	0.9992	0.0057	-0.0794	0.9968	00:00:09:19	
2085044213	SMP	1	78.0000	62.0000	3.6000	74.0000	58.0000	3.4000	658.8400	353.6500	658.8400	353.6500	658.8400	353.6500	30.2790	-2.1560	-26.5720	-28.6130	-0.9630	-27.6200	-0.0310	-0.0265	0.9992	0.0057	-0.0788	0.9969	00:00:09:20	
2085060906	SMP	1	78.0000	61.0000	3.5800	74.0000	58.0000	3.4000	658.1200	352.9800	658.1200	352.9800	658.1200	352.9800	30.2790	-2.1560	-26.5720	-28.6130	-0.9630	-27.6200	-0.0308	-0.0266	0.9992	0.0067	-0.0775	0.9970	00:00:09:21	
2085077477	SMP	1	78.0000	62.0000	3.5800	74.0000	58.0000	3.4000	657.2500	353.7000	657.2500	353.7000	657.2500	353.7000	30.2790	-2.1560	-26.5720	-28.6130	-0.9630	-27.6200	-0.0306	-0.0270	0.9992	0.0079	-0.0784	0.9969	00:00:09:21	
2085094255	SMP	1	78.0000	61.0000	3.5800	74.0000	58.0000	3.3800	658.2900	353.0500	658.2900	353.0500	658.2900	353.0500	30.2790	-2.1560	-26.5720	-28.6130	-0.9630	-27.6200	-0.0308	-0.0263	0.9992	0.0064	-0.0780	0.9969	00:00:09:21	
2085110748	SMP	1	78.0000	61.0000	3.5800	74.0000	58.0000	3.3800	658.8400	353.7100	658.8400	353.7100	658.8400	353.7100	30.2790	-2.1560	-26.5710	-28.6130	-0.9630	-27.6200	-0.0318	-0.0268	0.9991	0.0065	-0.0786	0.9969	00:00:09:22	
2085127543	SMP	1	78.0000	61.0000	3.5800	74.0000	58.0000	3.3800	658.5300	353.4500	658.5300	353.4500	658.5300	353.4500	30.2790	-2.1560	-26.5710	-28.6130	-0.9630	-27.6210	-0.0318	-0.0265	0.9991	0.0070	-0.0785	0.9969	00:00:09:22	
2085144138	SMP	1	76.0000	61.0000	3.5600	72.0000	58.0000	3.3800	658.8900	353.0000	658.8900	353.0000	658.8900	353.0000	30.2790	-2.1560	-26.5710	-28.6130	-0.9630	-27.6210	-0.0318	-0.0266	0.9991	0.0063	-0.0777	0.9970	00:00:09:22	
2085160748	SMP	1	77.0000	61.0000	3.5000	74.0000	58.0000	3.3600	658.3900	352.7800	658.3900	352.7800	658.3900	352.7800	30.2790	-2.1560	-26.5710	-28.6130	-0.9630	-27.6210	-0.0310	-0.0272	0.9992	0.0064	-0.0767	0.9970	00:00:09:22	
2085177253	SMP	1	77.0000	61.0000	3.5200	74.0000	58.0000	3.3400	659.4700	353.3300	659.4700	353.3300	659.4700	353.3300	30.2790	-2.1560	-26.5710	-28.6130	-0.9630	-27.6210	-0.0312	-0.0267	0.9992	0.0048	-0.0781	0.9969	00:00:09:23	
2085193969	SMP	1	78.0000	61.0000	3.5400	74.0000	58.0000	3.3800	662.3800	353.1200	662.3800	353.1200	662.3800	353.1200	30.2790	-2.1560	-26.5710	-28.6130	-0.9630	-27.6210	-0.0339	-0.0265	0.9991	0.0025	-0.0780	0.9970	00:00:09:23	
2085210512	SMP	1	70.0000	60.0000	3.5800	66.0000	56.0000	3.1800	729.4400	361.8800	729.4400	361.8800	729.4400	361.8800	30.2790	-2.1560	-26.5710	-28.6130	-0.9630	-27.6210	-0.0915	-0.0341	0.9952	-0.0528	-0.0846	0.9950	00:00:10:00	
2085227213	SMP	1	75.0000	59.0000	3.6000	70.0000	56.0000	3.2400	794.7200	360.3800	794.7200	360.3800	794.7200	360.3800	30.2790	-2.1560	-26.5710	-28.6130	-0.9630	-27.6210	-0.1491	-0.0326	0.9883	-0.1036	-0.0830	0.9912	00:00:10:00	
2085243888	SMP	1	75.0000	60.0000	3.5200	72.0000	58.0000	3.3400	791.5600	357.2600	791.5600	357.2600	791.5600	357.2600	30.2790	-2.1560	-26.5710	-28.6130	-0.9630	-27.6210	-0.1461	-0.0298	0.9888	-0.1013	-0.0806	0.9916	00:00:10:01	
2085260590	SMP	1	75.0000	60.0000	3.5200	72.0000	58.0000	3.2800	792.1900	358.4100	792.1900	358.4100	792.1900	358.4100	30.2790	-2.1560	-26.5710	-28.6130	-0.9630	-27.6220	-0.1473	-0.0323	0.9886	-0.1012	-0.0800	0.9917	00:00:10:01	
2085277247	SMP	1	75.0000	60.0000	3.5000	72.0000	58.0000	3.2600	790.6200	357.8700	790.6200	357.8700	790.6200	357.8700	30.2790	-2.1560	-26.5710	-28.6130	-0.9630	-27.6220	-0.1453	-0.0308	0.9889	-0.1006	-0.0806	0.9917	00:00:10:01	
2085293761	SMP	1	75.0000	59.0000	3.4600	72.0000	58.0000	3.3200	791.0500	356.7400	791.0500	356.7400	791.0500	356.7400	30.2790	-2.1560	-26.5710	-28.6130	-0.9630	-27.6220	-0.1452	-0.0312	0.9889	-0.1013	-0.0783	0.9918	00:00:10:02	
2085310445	SMP	1	75.0000	59.0000	3.4600	72.0000	58.0000	3.2600	789.7800	355.5600	789.7800	355.5600	789.7800	355.5600	30.2790	-2.1560	-26.5710	-28.6130	-0.9630	-27.6220	-0.1436	-0.0303	0.9892	-0.1009	-0.0773	0.9919	00:00:10:02	
2085327115	SMP	1	75.0000	59.0000	3.4800	72.0000	58.0000	3.3000	790.2600	354.6900	790.2600	354.6900	790.2600	354.6900	30.2790	-2.1560	-26.5710	-28.6120	-0.9630	-27.6220	-0.1442	-0.0293	0.9891	-0.1009	-0.0768	0.9919	00:00:10:03	
2085343740	SMP	1	74.0000	58.0000	3.4600	72.0000	56.0000	3.2600	789.2000	353.9900	789.2000	353.9900	789.2000	353.9900	30.2790	-2.1560	-26.5710	-28.6120	-0.9630	-27.6220	-0.1438	-0.0291	0.9892	-0.0997	-0.0759	0.9921	00:00:10:03	
2085360429	SMP	1	76.0000	60.0000	3.5800	72.0000	56.0000	3.3000	789.6100	352.9600	789.6100	352.9600	789.6100	352.9600	30.2790	-2.1560	-26.5710	-28.6120	-0.9630	-27.6220	-0.1432	-0.0292	0.9893	-0.1008	-0.0741	0.9921	00:00:10:03	
2085376883	SMP	1	74.0000	58.0000	3.5000	70.0000	56.0000	3.2600	787.5400	353.0800	787.5400	353.0800	787.5400	353.0800	30.2780	-2.1560	-26.5710	-28.6120	-0.9630	-27.6230	-0.1420	-0.0294	0.9894	-0.0986	-0.0741	0.9924	00:00:10:04	
